normalized_name,metabolite_name,hmdb_id,pubchem_cid,chebi_id,kegg_id,plasma_benchmark,nist_srm1950,hmdb_biofluid,serum_evidence,endogenous_hint,lipid_class,ghosh_2024_plasma,ghosh_2024_all5_cohorts,ghosh_2024_core_50pct,serum_metabolome,srm1950_db,source_count,evidence_tier
cl(i-12:0/i-20:0/a-13:0/i-18:0)[rac],CL(i-12:0/i-20:0/a-13:0/i-18:0)[rac],HMDB0081381,131788099,,,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 4_expected_or_supporting
cl(i-12:0/i-20:0/a-13:0/i-19:0)[rac],CL(i-12:0/i-20:0/a-13:0/i-19:0)[rac],HMDB0081384,131788102,,,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 4_expected_or_supporting
cl(i-12:0/i-20:0/a-13:0/i-20:0)[rac],CL(i-12:0/i-20:0/a-13:0/i-20:0)[rac],HMDB0081386,131788104,,,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 4_expected_or_supporting
cl(i-12:0/i-20:0/a-13:0/i-21:0)[rac],CL(i-12:0/i-20:0/a-13:0/i-21:0)[rac],HMDB0081388,131788106,,,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 4_expected_or_supporting
cl(i-12:0/i-20:0/a-13:0/i-22:0)[rac],CL(i-12:0/i-20:0/a-13:0/i-22:0)[rac],HMDB0081392,131788110,,,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 4_expected_or_supporting
cl(i-12:0/i-20:0/a-13:0/i-24:0)[rac],CL(i-12:0/i-20:0/a-13:0/i-24:0)[rac],HMDB0081394,131788112,,,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 4_expected_or_supporting
"cl(i-12:0/i-20:0/a-15:0/18:2(9z,11z))[rac]","CL(i-12:0/i-20:0/a-15:0/18:2(9Z,11Z))[rac]",HMDB0081436,131788154,,,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 4_expected_or_supporting
cl(i-12:0/i-20:0/a-15:0/a-13:0)[rac],CL(i-12:0/i-20:0/a-15:0/a-13:0)[rac],HMDB0081419,131788137,,,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 4_expected_or_supporting
cl(i-12:0/i-20:0/a-15:0/a-15:0)[rac],CL(i-12:0/i-20:0/a-15:0/a-15:0)[rac],HMDB0081425,131788143,,,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 4_expected_or_supporting
cl(i-12:0/i-20:0/a-15:0/a-17:0)[rac],CL(i-12:0/i-20:0/a-15:0/a-17:0)[rac],HMDB0081431,131788149,,,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 4_expected_or_supporting
cl(i-12:0/i-20:0/a-15:0/a-21:0)[rac],CL(i-12:0/i-20:0/a-15:0/a-21:0)[rac],HMDB0081443,131788161,,,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 4_expected_or_supporting
cl(i-12:0/i-20:0/a-15:0/a-25:0)[rac],CL(i-12:0/i-20:0/a-15:0/a-25:0)[rac],HMDB0081449,131788167,,,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 4_expected_or_supporting
cl(i-12:0/i-20:0/a-15:0/i-12:0)[rac],CL(i-12:0/i-20:0/a-15:0/i-12:0)[rac],HMDB0081416,131788134,,,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 4_expected_or_supporting
cl(i-12:0/i-20:0/a-15:0/i-13:0)[rac],CL(i-12:0/i-20:0/a-15:0/i-13:0)[rac],HMDB0081418,131788136,,,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 4_expected_or_supporting
cl(i-12:0/i-20:0/a-15:0/i-14:0)[rac],CL(i-12:0/i-20:0/a-15:0/i-14:0)[rac],HMDB0081422,131788140,,,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 4_expected_or_supporting
cl(i-12:0/i-20:0/a-15:0/i-15:0)[rac],CL(i-12:0/i-20:0/a-15:0/i-15:0)[rac],HMDB0081424,131788142,,,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 4_expected_or_supporting
cl(i-12:0/i-20:0/a-15:0/i-16:0)[rac],CL(i-12:0/i-20:0/a-15:0/i-16:0)[rac],HMDB0081428,131788146,,,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 4_expected_or_supporting
cl(i-12:0/i-20:0/a-15:0/i-17:0)[rac],CL(i-12:0/i-20:0/a-15:0/i-17:0)[rac],HMDB0081430,131788148,,,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 4_expected_or_supporting
cl(i-12:0/i-20:0/a-15:0/i-18:0)[rac],CL(i-12:0/i-20:0/a-15:0/i-18:0)[rac],HMDB0081435,131788153,,,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 4_expected_or_supporting
cl(i-12:0/i-20:0/a-15:0/i-19:0)[rac],CL(i-12:0/i-20:0/a-15:0/i-19:0)[rac],HMDB0081438,131788156,,,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 4_expected_or_supporting
cl(i-12:0/i-20:0/a-15:0/i-20:0)[rac],CL(i-12:0/i-20:0/a-15:0/i-20:0)[rac],HMDB0081440,131788158,,,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 4_expected_or_supporting
cl(i-12:0/i-20:0/a-15:0/i-21:0)[rac],CL(i-12:0/i-20:0/a-15:0/i-21:0)[rac],HMDB0081442,131788160,,,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 4_expected_or_supporting
cl(i-12:0/i-20:0/a-15:0/i-22:0)[rac],CL(i-12:0/i-20:0/a-15:0/i-22:0)[rac],HMDB0081446,131788164,,,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 4_expected_or_supporting
cl(i-12:0/i-20:0/a-15:0/i-24:0)[rac],CL(i-12:0/i-20:0/a-15:0/i-24:0)[rac],HMDB0081448,131788166,,,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 4_expected_or_supporting
"cl(i-12:0/i-20:0/a-17:0/18:2(9z,11z))[rac]","CL(i-12:0/i-20:0/a-17:0/18:2(9Z,11Z))[rac]",HMDB0081489,131788207,,,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 4_expected_or_supporting
cl(i-12:0/i-20:0/a-17:0/a-15:0)[rac],CL(i-12:0/i-20:0/a-17:0/a-15:0)[rac],HMDB0081478,131788196,,,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 4_expected_or_supporting
cl(i-12:0/i-20:0/a-17:0/a-17:0)[rac],CL(i-12:0/i-20:0/a-17:0/a-17:0)[rac],HMDB0081484,131788202,,,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 4_expected_or_supporting
cl(i-12:0/i-20:0/a-17:0/a-21:0)[rac],CL(i-12:0/i-20:0/a-17:0/a-21:0)[rac],HMDB0081496,131788214,,,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 4_expected_or_supporting
cl(i-12:0/i-20:0/a-17:0/a-25:0)[rac],CL(i-12:0/i-20:0/a-17:0/a-25:0)[rac],HMDB0081502,131788220,,,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 4_expected_or_supporting
cl(i-12:0/i-20:0/a-17:0/i-12:0)[rac],CL(i-12:0/i-20:0/a-17:0/i-12:0)[rac],HMDB0081470,131788188,,,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 4_expected_or_supporting
cl(i-12:0/i-20:0/a-17:0/i-13:0)[rac],CL(i-12:0/i-20:0/a-17:0/i-13:0)[rac],HMDB0081472,131788190,,,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 4_expected_or_supporting
cl(i-12:0/i-20:0/a-17:0/i-14:0)[rac],CL(i-12:0/i-20:0/a-17:0/i-14:0)[rac],HMDB0081475,131788193,,,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 4_expected_or_supporting
cl(i-12:0/i-20:0/a-17:0/i-15:0)[rac],CL(i-12:0/i-20:0/a-17:0/i-15:0)[rac],HMDB0081477,131788195,,,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 4_expected_or_supporting
cl(i-12:0/i-20:0/a-17:0/i-16:0)[rac],CL(i-12:0/i-20:0/a-17:0/i-16:0)[rac],HMDB0081481,131788199,,,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 4_expected_or_supporting
cl(i-12:0/i-20:0/a-17:0/i-17:0)[rac],CL(i-12:0/i-20:0/a-17:0/i-17:0)[rac],HMDB0081483,131788201,,,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 4_expected_or_supporting
cl(i-12:0/i-20:0/a-17:0/i-18:0)[rac],CL(i-12:0/i-20:0/a-17:0/i-18:0)[rac],HMDB0081488,131788206,,,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 4_expected_or_supporting
cl(i-12:0/i-20:0/a-17:0/i-19:0)[rac],CL(i-12:0/i-20:0/a-17:0/i-19:0)[rac],HMDB0081491,131788209,,,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 4_expected_or_supporting
cl(i-12:0/i-20:0/a-17:0/i-20:0)[rac],CL(i-12:0/i-20:0/a-17:0/i-20:0)[rac],HMDB0081493,131788211,,,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 4_expected_or_supporting
cl(i-12:0/i-20:0/a-17:0/i-21:0)[rac],CL(i-12:0/i-20:0/a-17:0/i-21:0)[rac],HMDB0081495,131788213,,,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 4_expected_or_supporting
cl(i-12:0/i-20:0/a-17:0/i-22:0)[rac],CL(i-12:0/i-20:0/a-17:0/i-22:0)[rac],HMDB0081499,131788217,,,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 4_expected_or_supporting
cl(i-12:0/i-20:0/a-17:0/i-24:0)[rac],CL(i-12:0/i-20:0/a-17:0/i-24:0)[rac],HMDB0081501,131788219,,,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 4_expected_or_supporting
"cl(i-12:0/i-20:0/a-21:0/18:2(9z,11z))[rac]","CL(i-12:0/i-20:0/a-21:0/18:2(9Z,11Z))[rac]",HMDB0081597,131788315,,,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 4_expected_or_supporting
cl(i-12:0/i-20:0/a-21:0/a-13:0)[rac],CL(i-12:0/i-20:0/a-21:0/a-13:0)[rac],HMDB0081580,131788298,,,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 4_expected_or_supporting
cl(i-12:0/i-20:0/a-21:0/a-15:0)[rac],CL(i-12:0/i-20:0/a-21:0/a-15:0)[rac],HMDB0081586,131788304,,,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 4_expected_or_supporting
cl(i-12:0/i-20:0/a-21:0/a-17:0)[rac],CL(i-12:0/i-20:0/a-21:0/a-17:0)[rac],HMDB0081592,131788310,,,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 4_expected_or_supporting
cl(i-12:0/i-20:0/a-21:0/a-21:0)[rac],CL(i-12:0/i-20:0/a-21:0/a-21:0)[rac],HMDB0081604,131788322,,,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 4_expected_or_supporting
cl(i-12:0/i-20:0/a-21:0/a-25:0)[rac],CL(i-12:0/i-20:0/a-21:0/a-25:0)[rac],HMDB0081610,131788328,,,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 4_expected_or_supporting
cl(i-12:0/i-20:0/a-21:0/i-12:0)[rac],CL(i-12:0/i-20:0/a-21:0/i-12:0)[rac],HMDB0081577,131788295,,,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 4_expected_or_supporting
cl(i-12:0/i-20:0/a-21:0/i-13:0)[rac],CL(i-12:0/i-20:0/a-21:0/i-13:0)[rac],HMDB0081579,131788297,,,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 4_expected_or_supporting
cl(i-12:0/i-20:0/a-21:0/i-14:0)[rac],CL(i-12:0/i-20:0/a-21:0/i-14:0)[rac],HMDB0081583,131788301,,,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 4_expected_or_supporting
cl(i-12:0/i-20:0/a-21:0/i-15:0)[rac],CL(i-12:0/i-20:0/a-21:0/i-15:0)[rac],HMDB0081585,131788303,,,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 4_expected_or_supporting
cl(i-12:0/i-20:0/a-21:0/i-16:0)[rac],CL(i-12:0/i-20:0/a-21:0/i-16:0)[rac],HMDB0081589,131788307,,,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 4_expected_or_supporting
cl(i-12:0/i-20:0/a-21:0/i-17:0)[rac],CL(i-12:0/i-20:0/a-21:0/i-17:0)[rac],HMDB0081591,131788309,,,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 4_expected_or_supporting
cl(i-12:0/i-20:0/a-21:0/i-18:0)[rac],CL(i-12:0/i-20:0/a-21:0/i-18:0)[rac],HMDB0081596,131788314,,,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 4_expected_or_supporting
cl(i-12:0/i-20:0/a-21:0/i-19:0)[rac],CL(i-12:0/i-20:0/a-21:0/i-19:0)[rac],HMDB0081599,131788317,,,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 4_expected_or_supporting
cl(i-12:0/i-20:0/a-21:0/i-20:0)[rac],CL(i-12:0/i-20:0/a-21:0/i-20:0)[rac],HMDB0081601,131788319,,,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 4_expected_or_supporting
cl(i-12:0/i-20:0/a-21:0/i-21:0)[rac],CL(i-12:0/i-20:0/a-21:0/i-21:0)[rac],HMDB0081603,131788321,,,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 4_expected_or_supporting
cl(i-12:0/i-20:0/a-21:0/i-22:0)[rac],CL(i-12:0/i-20:0/a-21:0/i-22:0)[rac],HMDB0081607,131788325,,,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 4_expected_or_supporting
cl(i-12:0/i-20:0/a-21:0/i-24:0)[rac],CL(i-12:0/i-20:0/a-21:0/i-24:0)[rac],HMDB0081609,131788327,,,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 4_expected_or_supporting
"cl(i-12:0/i-20:0/a-25:0/18:2(9z,11z))[rac]","CL(i-12:0/i-20:0/a-25:0/18:2(9Z,11Z))[rac]",HMDB0081658,131788376,,,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 4_expected_or_supporting
cl(i-12:0/i-20:0/a-25:0/a-13:0)[rac],CL(i-12:0/i-20:0/a-25:0/a-13:0)[rac],HMDB0081650,131788368,,,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 4_expected_or_supporting
cl(i-12:0/i-20:0/a-25:0/a-15:0)[rac],CL(i-12:0/i-20:0/a-25:0/a-15:0)[rac],HMDB0081653,131788371,,,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 4_expected_or_supporting
cl(i-12:0/i-20:0/a-25:0/a-17:0)[rac],CL(i-12:0/i-20:0/a-25:0/a-17:0)[rac],HMDB0081656,131788374,,,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 4_expected_or_supporting
cl(i-12:0/i-20:0/a-25:0/a-21:0)[rac],CL(i-12:0/i-20:0/a-25:0/a-21:0)[rac],HMDB0081662,131788380,,,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 4_expected_or_supporting
cl(i-12:0/i-20:0/a-25:0/a-25:0)[rac],CL(i-12:0/i-20:0/a-25:0/a-25:0)[rac],HMDB0081665,131788383,,,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 4_expected_or_supporting
cl(i-12:0/i-20:0/a-25:0/i-12:0)[rac],CL(i-12:0/i-20:0/a-25:0/i-12:0)[rac],HMDB0081648,131788366,,,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 4_expected_or_supporting
cl(i-12:0/i-20:0/a-25:0/i-13:0)[rac],CL(i-12:0/i-20:0/a-25:0/i-13:0)[rac],HMDB0081649,131788367,,,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 4_expected_or_supporting
cl(i-12:0/i-20:0/a-25:0/i-14:0)[rac],CL(i-12:0/i-20:0/a-25:0/i-14:0)[rac],HMDB0081651,131788369,,,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 4_expected_or_supporting
cl(i-12:0/i-20:0/a-25:0/i-15:0)[rac],CL(i-12:0/i-20:0/a-25:0/i-15:0)[rac],HMDB0081652,131788370,,,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 4_expected_or_supporting
cl(i-12:0/i-20:0/a-25:0/i-16:0)[rac],CL(i-12:0/i-20:0/a-25:0/i-16:0)[rac],HMDB0081654,131788372,,,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 4_expected_or_supporting
cl(i-12:0/i-20:0/a-25:0/i-17:0)[rac],CL(i-12:0/i-20:0/a-25:0/i-17:0)[rac],HMDB0081655,131788373,,,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 4_expected_or_supporting
cl(i-12:0/i-20:0/a-25:0/i-18:0)[rac],CL(i-12:0/i-20:0/a-25:0/i-18:0)[rac],HMDB0081657,131788375,,,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 4_expected_or_supporting
cl(i-12:0/i-20:0/a-25:0/i-19:0)[rac],CL(i-12:0/i-20:0/a-25:0/i-19:0)[rac],HMDB0081659,131788377,,,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 4_expected_or_supporting
cl(i-12:0/i-20:0/a-25:0/i-20:0)[rac],CL(i-12:0/i-20:0/a-25:0/i-20:0)[rac],HMDB0081660,131788378,,,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 4_expected_or_supporting
cl(i-12:0/i-20:0/a-25:0/i-21:0)[rac],CL(i-12:0/i-20:0/a-25:0/i-21:0)[rac],HMDB0081661,131788379,,,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 4_expected_or_supporting
cl(i-12:0/i-20:0/a-25:0/i-22:0)[rac],CL(i-12:0/i-20:0/a-25:0/i-22:0)[rac],HMDB0081663,131788381,,,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 4_expected_or_supporting
cl(i-12:0/i-20:0/a-25:0/i-24:0)[rac],CL(i-12:0/i-20:0/a-25:0/i-24:0)[rac],HMDB0081664,131788382,,,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 4_expected_or_supporting
"cl(i-12:0/i-20:0/i-12:0/18:2(9z,11z))","CL(i-12:0/i-20:0/i-12:0/18:2(9Z,11Z))",HMDB0081352,131788070,,,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 4_expected_or_supporting
cl(i-12:0/i-20:0/i-12:0/a-13:0)[rac],CL(i-12:0/i-20:0/i-12:0/a-13:0)[rac],HMDB0081345,131788063,,,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 4_expected_or_supporting
cl(i-12:0/i-20:0/i-12:0/a-15:0)[rac],CL(i-12:0/i-20:0/i-12:0/a-15:0)[rac],HMDB0081348,131788066,,,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 4_expected_or_supporting
cl(i-12:0/i-20:0/i-12:0/a-17:0)[rac],CL(i-12:0/i-20:0/i-12:0/a-17:0)[rac],HMDB0081351,131788069,,,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 4_expected_or_supporting
cl(i-12:0/i-20:0/i-12:0/a-21:0)[rac],CL(i-12:0/i-20:0/i-12:0/a-21:0)[rac],HMDB0081357,131788075,,,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 4_expected_or_supporting
cl(i-12:0/i-20:0/i-12:0/a-25:0)[rac],CL(i-12:0/i-20:0/i-12:0/a-25:0)[rac],HMDB0081360,131788078,,,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 4_expected_or_supporting
cl(i-12:0/i-20:0/i-12:0/i-12:0),CL(i-12:0/i-20:0/i-12:0/i-12:0),HMDB0081343,131788061,,,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 4_expected_or_supporting
cl(i-12:0/i-20:0/i-12:0/i-13:0),CL(i-12:0/i-20:0/i-12:0/i-13:0),HMDB0081344,131788062,,,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 4_expected_or_supporting
cl(i-12:0/i-20:0/i-12:0/i-14:0),CL(i-12:0/i-20:0/i-12:0/i-14:0),HMDB0081346,131788064,,,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 4_expected_or_supporting
cl(i-12:0/i-20:0/i-12:0/i-15:0),CL(i-12:0/i-20:0/i-12:0/i-15:0),HMDB0081347,131788065,,,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 4_expected_or_supporting
cl(i-12:0/i-20:0/i-12:0/i-16:0),CL(i-12:0/i-20:0/i-12:0/i-16:0),HMDB0081349,131788067,,,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 4_expected_or_supporting
cl(i-12:0/i-20:0/i-12:0/i-17:0),CL(i-12:0/i-20:0/i-12:0/i-17:0),HMDB0081350,131788068,,,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 4_expected_or_supporting
cl(i-12:0/i-20:0/i-12:0/i-18:0),CL(i-12:0/i-20:0/i-12:0/i-18:0),HMDB0081353,131788071,,,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 4_expected_or_supporting
cl(i-12:0/i-20:0/i-12:0/i-19:0),CL(i-12:0/i-20:0/i-12:0/i-19:0),HMDB0081354,131788072,,,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 4_expected_or_supporting
cl(i-12:0/i-20:0/i-12:0/i-20:0),CL(i-12:0/i-20:0/i-12:0/i-20:0),HMDB0081355,131788073,,,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 4_expected_or_supporting
cl(i-12:0/i-20:0/i-12:0/i-21:0),CL(i-12:0/i-20:0/i-12:0/i-21:0),HMDB0081356,131788074,,,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 4_expected_or_supporting
cl(i-12:0/i-20:0/i-12:0/i-22:0),CL(i-12:0/i-20:0/i-12:0/i-22:0),HMDB0081358,131788076,,,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 4_expected_or_supporting
cl(i-12:0/i-20:0/i-12:0/i-24:0),CL(i-12:0/i-20:0/i-12:0/i-24:0),HMDB0081359,131788077,,,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 4_expected_or_supporting
"cl(i-12:0/i-20:0/i-13:0/18:2(9z,11z))","CL(i-12:0/i-20:0/i-13:0/18:2(9Z,11Z))",HMDB0081379,131788097,,,FALSE,FALSE,FALSE,FALSE,FALSE,,FALSE,FALSE,FALSE,TRUE,FALSE,1,Tier 4_expected_or_supporting
